date_elo,team_elo,elo
1950-02-06,Sampdoria,1599.79711914
1950-02-13,Sampdoria,1594.77233887
1950-02-20,Sampdoria,1587.45446777
1950-02-23,Sampdoria,1597.30700684
1950-02-27,Sampdoria,1586.67626953
1950-03-13,Sampdoria,1583.76916504
1950-03-20,Sampdoria,1595.24462891
1950-03-27,Sampdoria,1600.18945312
1950-04-10,Sampdoria,1596.2010498
1950-04-17,Sampdoria,1583.74316406
1950-04-24,Sampdoria,1575.94177246
1950-05-01,Sampdoria,1572.10620117
1950-05-08,Sampdoria,1576.21496582
1950-05-15,Sampdoria,1570.99780273
1950-05-22,Sampdoria,1566.18127441
1950-05-29,Sampdoria,1552.74475098
1950-06-15,Sampdoria,1525.80639648
1950-06-17,Sampdoria,1510.4230957
1950-09-11,Sampdoria,1503.96972656
1950-09-18,Sampdoria,1498.08752441
1950-09-25,Sampdoria,1495.93078613
1950-10-02,Sampdoria,1498.16601562
1950-10-09,Sampdoria,1503.89685059
1950-10-16,Sampdoria,1510.79199219
1950-10-23,Sampdoria,1517.30603027
1950-10-30,Sampdoria,1505.20141602
1950-11-06,Sampdoria,1502.69628906
1950-11-13,Sampdoria,1507.18945312
1950-11-20,Sampdoria,1504.08703613
1950-11-27,Sampdoria,1498.71313477
1950-12-04,Sampdoria,1502.20776367
1950-12-11,Sampdoria,1496.55529785
1950-12-18,Sampdoria,1499.51745605
1951-01-01,Sampdoria,1504.62756348
1951-01-05,Sampdoria,1509.60192871
1951-01-08,Sampdoria,1515.30859375
1951-01-15,Sampdoria,1509.02209473
1951-01-22,Sampdoria,1503.97265625
1951-01-29,Sampdoria,1502.89477539
1951-02-05,Sampdoria,1507.85632324
1951-02-12,Sampdoria,1506.28637695
1951-02-19,Sampdoria,1510.43530273
1951-02-26,Sampdoria,1507.07824707
1951-03-05,Sampdoria,1505.42858887
1951-03-12,Sampdoria,1501.37646484
1951-03-19,Sampdoria,1489.25500488
1951-03-26,Sampdoria,1480.30432129
1951-04-02,Sampdoria,1477.31201172
1951-04-16,Sampdoria,1485.28820801
1951-04-23,Sampdoria,1497.19006348
1951-04-30,Sampdoria,1493.12536621
1951-05-14,Sampdoria,1483.54833984
1951-05-21,Sampdoria,1488.87097168
1951-06-03,Sampdoria,1485.41674805
1951-06-11,Sampdoria,1497.36706543
1951-06-18,Sampdoria,1505.0435791
1951-06-21,Sampdoria,1528.3963623
1951-06-25,Sampdoria,1541.14648438
1951-09-10,Sampdoria,1552.84509277
1951-09-17,Sampdoria,1548.63391113
1951-09-24,Sampdoria,1544.04296875
1951-10-01,Sampdoria,1555.55908203
1951-10-08,Sampdoria,1561.20153809
1951-10-15,Sampdoria,1560.46069336
1951-10-22,Sampdoria,1549.56115723
1951-10-29,Sampdoria,1563.30395508
1951-11-05,Sampdoria,1573.44165039
1951-11-19,Sampdoria,1568.31054688
1951-12-03,Sampdoria,1572.12792969
1951-12-10,Sampdoria,1577.82910156
1951-12-17,Sampdoria,1571.99560547
1951-12-24,Sampdoria,1574.96728516
1951-12-31,Sampdoria,1566.06945801
1952-01-07,Sampdoria,1560.98571777
1952-01-14,Sampdoria,1557.00292969
1952-01-21,Sampdoria,1560.92126465
1952-02-04,Sampdoria,1567.30700684
1952-02-11,Sampdoria,1571.93945312
1952-02-18,Sampdoria,1576.0925293
1952-03-03,Sampdoria,1580.42004395
1952-03-10,Sampdoria,1577.07324219
1952-03-17,Sampdoria,1579.52807617
1952-03-20,Sampdoria,1575.23828125
1952-03-24,Sampdoria,1587.97802734
1952-03-31,Sampdoria,1585.85046387
1952-04-06,Sampdoria,1584.72790527
1952-04-14,Sampdoria,1587.82006836
1952-04-21,Sampdoria,1591.45397949
1952-04-28,Sampdoria,1586.6932373
1952-05-05,Sampdoria,1590.67944336
1952-05-12,Sampdoria,1585.87255859
1952-05-26,Sampdoria,1601.15490723
1952-06-02,Sampdoria,1594.56542969
1952-06-09,Sampdoria,1598.26513672
1952-06-16,Sampdoria,1589.91760254
1952-06-23,Sampdoria,1595.98461914
1952-06-27,Sampdoria,1565.19433594
1952-06-29,Sampdoria,1573.13256836
1952-09-15,Sampdoria,1566.21020508
1952-09-22,Sampdoria,1563.76330566
1952-09-29,Sampdoria,1566.39562988
