date_elo,team_elo,elo
1978-01-23,Cremonese,1326.98852539
1978-01-30,Cremonese,1334.04064941
1978-02-06,Cremonese,1338.92529297
1978-02-13,Cremonese,1337.07006836
1978-02-20,Cremonese,1345.37255859
1978-02-27,Cremonese,1342.07800293
1978-03-02,Cremonese,1345.18151855
1978-03-06,Cremonese,1340.95336914
1978-03-13,Cremonese,1337.8984375
1978-03-16,Cremonese,1333.36584473
1978-03-27,Cremonese,1329.1192627
1978-03-30,Cremonese,1329.5579834
1978-04-03,Cremonese,1317.35754395
1978-04-10,Cremonese,1322.73181152
1978-04-13,Cremonese,1316.14257812
1978-04-17,Cremonese,1325.76953125
1978-04-24,Cremonese,1322.25500488
1978-05-01,Cremonese,1322.93347168
1978-05-08,Cremonese,1322.60974121
1978-05-15,Cremonese,1328.76806641
1978-05-22,Cremonese,1339.55651855
1978-05-29,Cremonese,1335.40686035
1978-06-05,Cremonese,1340.45178223
1978-06-12,Cremonese,1351.6940918
1981-07-01,Cremonese,1323.37878418
1981-09-14,Cremonese,1318.86303711
1981-09-17,Cremonese,1314.51342773
1981-09-21,Cremonese,1316.96484375
1981-09-28,Cremonese,1307.36767578
1981-10-01,Cremonese,1313.56640625
1981-10-05,Cremonese,1318.17822266
1981-10-12,Cremonese,1327.87304688
1981-10-19,Cremonese,1321.44641113
1981-10-22,Cremonese,1308.63867188
1981-10-26,Cremonese,1308.67871094
1981-11-02,Cremonese,1305.1920166
1981-11-05,Cremonese,1294.88635254
1981-11-09,Cremonese,1294.23864746
1981-11-16,Cremonese,1301.1315918
1981-11-23,Cremonese,1305.55603027
1981-11-30,Cremonese,1300.54858398
1981-12-07,Cremonese,1308.04638672
1981-12-14,Cremonese,1325.76708984
1981-12-21,Cremonese,1324.01745605
1982-01-04,Cremonese,1318.60571289
1982-01-11,Cremonese,1319.35510254
1982-01-18,Cremonese,1318.29772949
1982-01-25,Cremonese,1313.21716309
1982-02-08,Cremonese,1312.4284668
1982-02-15,Cremonese,1318.63366699
1982-02-22,Cremonese,1327.15002441
1982-03-01,Cremonese,1308.29638672
1982-03-08,Cremonese,1310.94995117
1982-03-15,Cremonese,1319.29052734
1982-03-22,Cremonese,1314.54907227
1982-03-29,Cremonese,1306.50354004
1982-04-05,Cremonese,1300.9909668
1982-04-12,Cremonese,1305.31079102
1982-04-19,Cremonese,1305.7052002
1982-04-26,Cremonese,1295.27941895
1982-05-03,Cremonese,1299.71508789
1982-05-10,Cremonese,1306.93103027
1982-05-17,Cremonese,1311.18432617
1982-05-24,Cremonese,1317.50219727
1982-05-31,Cremonese,1330.42321777
1982-06-07,Cremonese,1342.24963379
1982-06-14,Cremonese,1348.78210449
1982-09-13,Cremonese,1337.95141602
1982-09-16,Cremonese,1347.08532715
1982-09-20,Cremonese,1357.67602539
1982-09-27,Cremonese,1366.50683594
1982-09-30,Cremonese,1370.04492188
1982-10-04,Cremonese,1373.97839355
1982-10-11,Cremonese,1368.93713379
1982-10-18,Cremonese,1365.65893555
1982-10-21,Cremonese,1366.08288574
1982-10-25,Cremonese,1376.92260742
1982-11-01,Cremonese,1384.74926758
1982-11-04,Cremonese,1392.20019531
1982-11-08,Cremonese,1397.45898438
1982-11-15,Cremonese,1409.20227051
1982-11-22,Cremonese,1410.22644043
1982-11-25,Cremonese,1410.69799805
1982-11-29,Cremonese,1404.96374512
1982-12-06,Cremonese,1401.19335938
1982-12-09,Cremonese,1411.40136719
1982-12-13,Cremonese,1413.60961914
1982-12-20,Cremonese,1409.73510742
1983-01-03,Cremonese,1420.75378418
1983-01-10,Cremonese,1417.38244629
1983-01-17,Cremonese,1421.48144531
1983-01-24,Cremonese,1418.82666016
1983-01-31,Cremonese,1421.8515625
1983-02-14,Cremonese,1425.83093262
1983-02-21,Cremonese,1419.1751709
1983-02-28,Cremonese,1425.80639648
1983-03-03,Cremonese,1424.25756836
1983-03-07,Cremonese,1414.07861328
1983-03-14,Cremonese,1406.75854492
1983-03-17,Cremonese,1409.42932129
1983-03-21,Cremonese,1417.09777832
1983-03-28,Cremonese,1419.30761719
1983-04-03,Cremonese,1421.39404297
1983-04-07,Cremonese,1422.99694824
1983-04-11,Cremonese,1419.87390137
1983-04-18,Cremonese,1426.32214355
1983-04-21,Cremonese,1427.51806641
1983-04-25,Cremonese,1434.17932129
1983-05-02,Cremonese,1435.74707031
1983-05-09,Cremonese,1439.95666504
1983-05-16,Cremonese,1442.03979492
1983-05-23,Cremonese,1437.56542969
1983-05-26,Cremonese,1434.88464355
1983-05-30,Cremonese,1437.42431641
1983-06-06,Cremonese,1447.29614258
1983-06-13,Cremonese,1449.70495605
1983-09-12,Cremonese,1451.60974121
1983-09-15,Cremonese,1456.69360352
1983-09-19,Cremonese,1460.28198242
1983-09-26,Cremonese,1461.22558594
1983-09-29,Cremonese,1476.63842773
1983-10-03,Cremonese,1480.67993164
1983-10-10,Cremonese,1474.88452148
1983-10-17,Cremonese,1467.43505859
1983-10-20,Cremonese,1465.29394531
1983-10-24,Cremonese,1471.61975098
1983-10-31,Cremonese,1481.97338867
1983-11-03,Cremonese,1493.08947754
1983-11-07,Cremonese,1500.39562988
1983-11-14,Cremonese,1503.97680664
1983-11-21,Cremonese,1483.62060547
1983-11-24,Cremonese,1483.54846191
1983-11-28,Cremonese,1476.4395752
1983-12-05,Cremonese,1479.41125488
1983-12-08,Cremonese,1472.91223145
1983-12-12,Cremonese,1478.8840332
1983-12-19,Cremonese,1476.05993652
1984-01-01,Cremonese,1485.50512695
1984-01-09,Cremonese,1488.45507812
1984-01-16,Cremonese,1490.03686523
1984-01-23,Cremonese,1495.78955078
1984-01-30,Cremonese,1499.23620605
1984-02-06,Cremonese,1500.97021484
1984-02-13,Cremonese,1495.38793945
1984-02-27,Cremonese,1488.2076416
1984-03-05,Cremonese,1497.13037109
1984-03-08,Cremonese,1505.28186035
1984-03-12,Cremonese,1491.75134277
1984-03-19,Cremonese,1486.60656738
1984-03-22,Cremonese,1487.68859863
1984-03-26,Cremonese,1496.05456543
1984-04-02,Cremonese,1498.17736816
1984-04-09,Cremonese,1493.88232422
1984-04-12,Cremonese,1493.7355957
1984-04-16,Cremonese,1495.78552246
1984-04-22,Cremonese,1499.22912598
1984-04-26,Cremonese,1511.75952148
1984-04-30,Cremonese,1517.08508301
1984-05-07,Cremonese,1519.57373047
1984-05-14,Cremonese,1523.63623047
1984-05-17,Cremonese,1527.22546387
1984-05-21,Cremonese,1531.63720703
1984-05-28,Cremonese,1523.16015625
1984-05-31,Cremonese,1524.06018066
1984-06-04,Cremonese,1517.92529297
1984-06-11,Cremonese,1511.6307373
1984-07-02,Cremonese,1511.6307373
1984-09-17,Cremonese,1508.8560791
1984-09-20,Cremonese,1509.68005371
1984-09-21,Cremonese,1507.89367676
1984-09-24,Cremonese,1515.69677734
1984-10-01,Cremonese,1512.81274414
1984-10-04,Cremonese,1520.52294922
1984-10-08,Cremonese,1518.6619873
1984-10-15,Cremonese,1514.13305664
1984-10-22,Cremonese,1508.12243652
1984-10-25,Cremonese,1514.69519043
1984-10-29,Cremonese,1510.24938965
1984-11-08,Cremonese,1507.22497559
1984-11-12,Cremonese,1497.55517578
1984-11-19,Cremonese,1493.82092285
1984-11-26,Cremonese,1490.80810547
1984-11-29,Cremonese,1491.40087891
1984-12-03,Cremonese,1492.89941406
1984-12-13,Cremonese,1497.49560547
1984-12-17,Cremonese,1492.5189209
1984-12-24,Cremonese,1491.46777344
1985-01-07,Cremonese,1501.62097168
1985-01-14,Cremonese,1496.90478516
1985-01-21,Cremonese,1498.33581543
1985-01-28,Cremonese,1496.32312012
1985-02-11,Cremonese,1488.9564209
1985-02-18,Cremonese,1484.75683594
1985-02-25,Cremonese,1483.79089355
1985-03-04,Cremonese,1481.86157227
1985-03-07,Cremonese,1482.90869141
1985-03-18,Cremonese,1479.88220215
1985-03-21,Cremonese,1484.90380859
1985-03-25,Cremonese,1482.72363281
1985-04-01,Cremonese,1492.91503906
1985-04-11,Cremonese,1501.21948242
1985-04-15,Cremonese,1501.59362793
1985-04-22,Cremonese,1508.55639648
1985-04-25,Cremonese,1496.29467773
1985-04-29,Cremonese,1494.27868652
1985-05-06,Cremonese,1482.36584473
1985-05-13,Cremonese,1479.12463379
1985-05-20,Cremonese,1490.72607422
1985-05-30,Cremonese,1496.2421875
1985-07-02,Cremonese,1496.2421875
1985-09-09,Cremonese,1490.70166016
1985-09-16,Cremonese,1486.3359375
1985-09-19,Cremonese,1484.99047852
1985-09-23,Cremonese,1479.08886719
1985-09-30,Cremonese,1474.45129395
1985-10-03,Cremonese,1489.37036133
1985-10-07,Cremonese,1483.45959473
1985-10-14,Cremonese,1490.28479004
1985-10-21,Cremonese,1494.03259277
1985-10-24,Cremonese,1486.88769531
1985-10-28,Cremonese,1482.06762695
1985-11-04,Cremonese,1494.91381836
1985-11-07,Cremonese,1492.29833984
1985-11-11,Cremonese,1498.28747559
1985-11-18,Cremonese,1491.81030273
1985-11-25,Cremonese,1501.01318359
1985-11-28,Cremonese,1500.49438477
1985-12-02,Cremonese,1503.31628418
1985-12-09,Cremonese,1494.51635742
1985-12-12,Cremonese,1490.22033691
1985-12-16,Cremonese,1492.19274902
1985-12-23,Cremonese,1497.37536621
1986-01-06,Cremonese,1502.52148438
1986-01-13,Cremonese,1504.58459473
1986-01-20,Cremonese,1499.91894531
1986-01-27,Cremonese,1494.86755371
1986-02-03,Cremonese,1497.79931641
1986-02-10,Cremonese,1492.75744629
1986-02-17,Cremonese,1506.84899902
1986-02-24,Cremonese,1493.87390137
1986-03-03,Cremonese,1487.76782227
1986-03-06,Cremonese,1492.59399414
1986-03-10,Cremonese,1481.36791992
1986-03-17,Cremonese,1483.55834961
1986-03-20,Cremonese,1480.78881836
1986-03-30,Cremonese,1478.11938477
1986-04-03,Cremonese,1482.27819824
1986-04-07,Cremonese,1477.41711426
1986-04-14,Cremonese,1486.39025879
1986-04-17,Cremonese,1478.32446289
1986-04-28,Cremonese,1482.1998291
1986-05-05,Cremonese,1479.53540039
1986-05-12,Cremonese,1476.82885742
1986-05-19,Cremonese,1480.27868652
1986-05-26,Cremonese,1483.10766602
1986-06-02,Cremonese,1495.18054199
1986-06-09,Cremonese,1490.11437988
1986-06-16,Cremonese,1484.37536621
1986-09-15,Cremonese,1490.77697754
1986-09-18,Cremonese,1504.77575684
1986-09-22,Cremonese,1515.54833984
1986-09-29,Cremonese,1518.90905762
1986-10-02,Cremonese,1508.73535156
1986-10-03,Cremonese,1505.61450195
1986-10-06,Cremonese,1516.06054688
1986-10-13,Cremonese,1511.33422852
1986-10-20,Cremonese,1512.72180176
1986-10-23,Cremonese,1514.90783691
1986-10-27,Cremonese,1511.58618164
1986-11-03,Cremonese,1504.74890137
1986-11-06,Cremonese,1508.6640625
1986-11-10,Cremonese,1513.57751465
1986-11-17,Cremonese,1504.35192871
1986-11-24,Cremonese,1508.84680176
1986-11-27,Cremonese,1511.1081543
1986-12-01,Cremonese,1513.60571289
1986-12-08,Cremonese,1517.30859375
1986-12-11,Cremonese,1524.61999512
1986-12-12,Cremonese,1524.12561035
1986-12-15,Cremonese,1527.63195801
1986-12-22,Cremonese,1534.09387207
1987-01-05,Cremonese,1529.96862793
1987-01-12,Cremonese,1523.23681641
1987-01-19,Cremonese,1527.7911377
1987-01-26,Cremonese,1531.92578125
1987-02-09,Cremonese,1527.45446777
1987-02-16,Cremonese,1521.65856934
1987-03-02,Cremonese,1510.828125
1987-03-05,Cremonese,1509.03320312
1987-03-09,Cremonese,1505.24975586
1987-03-16,Cremonese,1498.58789062
1987-03-19,Cremonese,1487.95874023
1987-03-23,Cremonese,1493.75305176
1987-03-30,Cremonese,1497.92895508
1987-04-06,Cremonese,1502.39794922
1987-04-13,Cremonese,1518.8404541
1987-04-20,Cremonese,1514.50793457
1987-04-27,Cremonese,1504.56359863
1987-05-04,Cremonese,1510.00292969
1987-05-11,Cremonese,1512.80236816
1987-05-18,Cremonese,1509.44665527
1987-05-25,Cremonese,1511.29406738
1987-06-01,Cremonese,1506.07641602
1987-06-08,Cremonese,1510.26208496
1987-06-15,Cremonese,1512.60864258
1987-06-22,Cremonese,1501.5045166
1987-09-14,Cremonese,1517.05541992
1987-09-17,Cremonese,1513.66320801
1987-09-21,Cremonese,1507.36657715
1987-09-28,Cremonese,1512.54174805
1987-10-01,Cremonese,1527.99572754
1987-10-05,Cremonese,1522.40136719
1987-10-12,Cremonese,1516.78076172
1987-10-19,Cremonese,1510.8215332
1987-10-22,Cremonese,1495.02258301
1987-10-26,Cremonese,1505.42260742
1987-11-02,Cremonese,1500.99780273
1987-11-04,Cremonese,1505.70239258
1987-11-05,Cremonese,1505.92358398
1987-11-09,Cremonese,1510.28125
1987-11-16,Cremonese,1514.22888184
1987-11-23,Cremonese,1516.03845215
1987-11-26,Cremonese,1513.50097656
1987-11-30,Cremonese,1518.38708496
1987-12-07,Cremonese,1513.4173584
1987-12-10,Cremonese,1513.02429199
1987-12-14,Cremonese,1508.97729492
1987-12-21,Cremonese,1508.2677002
1988-01-04,Cremonese,1512.31091309
1988-01-11,Cremonese,1517.35620117
1988-01-18,Cremonese,1519.43603516
1988-01-25,Cremonese,1524.20690918
1988-02-08,Cremonese,1519.29663086
1988-02-15,Cremonese,1511.43054199
1988-02-22,Cremonese,1507.83959961
1988-03-02,Cremonese,1512.10961914
1988-03-03,Cremonese,1508.65258789
1988-03-07,Cremonese,1518.75256348
1988-03-14,Cremonese,1514.83679199
1988-03-16,Cremonese,1518.23376465
1988-03-17,Cremonese,1518.80517578
1988-03-21,Cremonese,1520.07958984
1988-03-28,Cremonese,1515.11279297
1988-04-03,Cremonese,1517.65625
1988-04-07,Cremonese,1517.94177246
1988-04-11,Cremonese,1522.8704834
1988-04-18,Cremonese,1525.56738281
1988-04-21,Cremonese,1520.34057617
1988-04-25,Cremonese,1523.24389648
1988-05-02,Cremonese,1515.87451172
1988-05-09,Cremonese,1513.25622559
1988-05-16,Cremonese,1517.32177734
1988-05-23,Cremonese,1541.54760742
1988-05-30,Cremonese,1529.83996582
1988-06-06,Cremonese,1522.2310791
1988-06-13,Cremonese,1516.61669922
1988-06-20,Cremonese,1509.50610352
1988-09-08,Cremonese,1501.91320801
1988-09-12,Cremonese,1503.37072754
1988-09-19,Cremonese,1497.94519043
1988-09-26,Cremonese,1507.36950684
1988-10-03,Cremonese,1513.65307617
1988-10-06,Cremonese,1517.08361816
1988-10-07,Cremonese,1521.00744629
1988-10-10,Cremonese,1521.54040527
1988-10-12,Cremonese,1535.64770508
1988-10-17,Cremonese,1524.04785156
1988-10-24,Cremonese,1525.53344727
1988-10-27,Cremonese,1530.33312988
1988-10-31,Cremonese,1513.18310547
1988-11-07,Cremonese,1515.12304688
1988-11-10,Cremonese,1522.75878906
1988-11-11,Cremonese,1523.34692383
1988-11-14,Cremonese,1520.69091797
1988-11-21,Cremonese,1529.48681641
1988-11-24,Cremonese,1543.17626953
1988-11-28,Cremonese,1538.65319824
1988-12-05,Cremonese,1529.80639648
1988-12-08,Cremonese,1507.29736328
1988-12-12,Cremonese,1510.91259766
1988-12-19,Cremonese,1522.75158691
1989-01-01,Cremonese,1538.51623535
1989-01-09,Cremonese,1536.63464355
1989-01-16,Cremonese,1528.99963379
1989-01-23,Cremonese,1534.42675781
1989-01-30,Cremonese,1539.59777832
1989-02-06,Cremonese,1539.64758301
1989-02-13,Cremonese,1545.58691406
1989-02-27,Cremonese,1548.36132812
1989-03-02,Cremonese,1553.72009277
1989-03-06,Cremonese,1548.40710449
1989-03-13,Cremonese,1551.71008301
1989-03-16,Cremonese,1555.30517578
1989-03-20,Cremonese,1561.4239502
1989-03-26,Cremonese,1556.03381348
1989-04-03,Cremonese,1560.14819336
1989-04-06,Cremonese,1567.88659668
1989-04-10,Cremonese,1558.83435059
1989-04-17,Cremonese,1562.39172363
1989-04-20,Cremonese,1586.75109863
1989-04-24,Cremonese,1588.19348145
1989-05-04,Cremonese,1587.26635742
1989-05-08,Cremonese,1594.5748291
1989-05-11,Cremonese,1589.7019043
1989-05-15,Cremonese,1580.04980469
1989-05-18,Cremonese,1583.4720459
1989-05-22,Cremonese,1578.52075195
1989-05-25,Cremonese,1586.01733398
1989-05-29,Cremonese,1580.96154785
1989-06-05,Cremonese,1584.79125977
1989-06-12,Cremonese,1580.44873047
1989-06-19,Cremonese,1582.3536377
1989-07-03,Cremonese,1582.3536377
1989-08-28,Cremonese,1581.3729248
1989-09-04,Cremonese,1570.88781738
1989-09-07,Cremonese,1575.89160156
1989-09-11,Cremonese,1564.93469238
1989-09-13,Cremonese,1566.13085938
1989-09-14,Cremonese,1562.73010254
1989-09-15,Cremonese,1562.9420166
1989-09-18,Cremonese,1558.18981934
1989-09-25,Cremonese,1563.1998291
1989-09-27,Cremonese,1563.1973877
1989-09-28,Cremonese,1548.18969727
1989-10-02,Cremonese,1553.89916992
1989-10-09,Cremonese,1567.20019531
1989-10-18,Cremonese,1569.70068359
1989-10-19,Cremonese,1572.84350586
1989-10-23,Cremonese,1577.22363281
1989-10-30,Cremonese,1568.61853027
1989-11-02,Cremonese,1578.53393555
1989-11-06,Cremonese,1575.53308105
1989-11-20,Cremonese,1571.87060547
1989-11-23,Cremonese,1564.81433105
1989-11-27,Cremonese,1577.85095215
1989-12-04,Cremonese,1580.81762695
1989-12-07,Cremonese,1580.27661133
1989-12-11,Cremonese,1577.57458496
1989-12-18,Cremonese,1563.55859375
1989-12-31,Cremonese,1571.29187012
1990-01-08,Cremonese,1567.12304688
1990-01-15,Cremonese,1571.66442871
1990-01-18,Cremonese,1579.30078125
1990-01-22,Cremonese,1574.3482666
1990-01-29,Cremonese,1574.68725586
1990-02-05,Cremonese,1572.16259766
1990-02-12,Cremonese,1579.66394043
1990-02-19,Cremonese,1578.82531738
1990-02-26,Cremonese,1576.24938965
1990-03-05,Cremonese,1581.88342285
1990-03-08,Cremonese,1589.78393555
1990-03-12,Cremonese,1593.09460449
1990-03-19,Cremonese,1590.55273438
1990-03-22,Cremonese,1594.92260742
1990-03-23,Cremonese,1595.64257812
1990-03-26,Cremonese,1601.7199707
1990-04-04,Cremonese,1607.26257324
1990-04-05,Cremonese,1607.74267578
1990-04-08,Cremonese,1607.74267578
1990-04-09,Cremonese,1604.4375
1990-04-15,Cremonese,1597.03869629
1990-04-18,Cremonese,1598.29150391
1990-04-19,Cremonese,1606.93701172
1990-04-21,Cremonese,1606.93701172
1990-04-22,Cremonese,1606.93701172
1990-04-23,Cremonese,1601.0637207
1990-04-30,Cremonese,1591.89587402
1990-05-10,Cremonese,1596.40979004
1990-05-24,Cremonese,1598.26879883
1990-07-03,Cremonese,1598.26879883
1990-08-01,Cremonese,1598.26879883
1990-08-12,Cremonese,1598.26879883
1990-08-19,Cremonese,1598.26879883
1990-08-20,Cremonese,1598.26879883
1990-08-23,Cremonese,1598.26879883
1990-08-25,Cremonese,1598.26879883
1990-09-05,Cremonese,1598.26879883
1990-09-06,Cremonese,1598.26879883
1990-09-10,Cremonese,1598.78088379
1990-09-16,Cremonese,1598.78088379
1990-09-17,Cremonese,1593.41418457
1990-09-20,Cremonese,1591.83447266
1990-09-24,Cremonese,1594.6652832
1990-10-01,Cremonese,1602.67053223
1990-10-04,Cremonese,1618.49987793
1990-10-08,Cremonese,1607.50891113
1990-10-14,Cremonese,1607.50891113
1990-10-15,Cremonese,1608.77587891
1990-10-20,Cremonese,1608.77587891
1990-10-22,Cremonese,1604.43774414
1990-10-24,Cremonese,1604.43774414
1990-10-25,Cremonese,1596.11572266
1990-10-29,Cremonese,1589.68237305
1990-11-05,Cremonese,1596.03979492
1990-11-08,Cremonese,1614.94677734
1990-11-11,Cremonese,1614.94677734
1990-11-12,Cremonese,1608.72558594
1990-11-15,Cremonese,1608.72558594
1990-11-19,Cremonese,1610.63085938
1990-11-24,Cremonese,1610.63085938
1990-11-26,Cremonese,1606.05712891
1990-11-29,Cremonese,1605.91845703
1990-12-03,Cremonese,1622.265625
1990-12-09,Cremonese,1622.265625
1990-12-10,Cremonese,1618.47229004
1990-12-12,Cremonese,1618.47229004
1990-12-13,Cremonese,1626.01464844
1990-12-16,Cremonese,1626.01464844
1990-12-17,Cremonese,1618.92126465
1990-12-31,Cremonese,1623.64990234
1991-01-07,Cremonese,1633.9206543
1991-01-14,Cremonese,1638.74731445
1991-01-21,Cremonese,1631.7565918
1991-01-28,Cremonese,1625.94616699
1991-01-31,Cremonese,1625.94616699
1991-02-04,Cremonese,1618.85693359
1991-02-11,Cremonese,1623.80761719
1991-02-18,Cremonese,1619.41467285
1991-02-25,Cremonese,1619.41467285
1991-03-03,Cremonese,1619.41467285
1991-03-04,Cremonese,1623.74316406
1991-03-07,Cremonese,1622.2857666
1991-03-09,Cremonese,1622.2857666
1991-03-11,Cremonese,1625.95605469
1991-03-15,Cremonese,1625.95605469
1991-03-16,Cremonese,1625.95605469
1991-03-18,Cremonese,1627.47961426
1991-03-20,Cremonese,1627.47961426
1991-03-21,Cremonese,1614.0168457
1991-03-23,Cremonese,1614.0168457
1991-03-25,Cremonese,1612.04370117
1991-03-31,Cremonese,1616.20141602
1991-04-07,Cremonese,1616.20141602
1991-04-08,Cremonese,1611.84863281
1991-04-11,Cremonese,1610.02478027
1991-04-13,Cremonese,1610.02478027
1991-04-14,Cremonese,1610.02478027
1991-04-17,Cremonese,1610.02478027
1991-04-20,Cremonese,1610.02478027
